date,home_team,away_team,home_key,away_key,tournament,home_goals,away_goals,home_elo,away_elo,rating_diff,rating_sum,eafc_strength_diff,eafc_top_23_diff,eafc_attack_diff,eafc_midfield_diff,eafc_defense_diff,eafc_gk_diff,eafc_reliability_diff,home_recent_gf,away_recent_gf,home_recent_ga,away_recent_ga,home_recent_win_rate,away_recent_win_rate,home_advantage,neutral,importance,sample_weight
2019-06-16,Morocco,Zambia,morocco,zambia,Friendly,2,3,1712.8022809904598,1553.6902984676562,159.1119825228036,3266.492579458116,420.7869658785319,10.146739130434781,8.416666666666671,11.541666666666671,9.25,2.625,0.6521739130434783,1.1,1.3,0.7,1.0,0.55,0.55,1,0,1.0,0.22996170671652866
2019-06-16,Egypt,Guinea,egypt,guinea,Friendly,3,1,1684.2861166594332,1576.9756191051179,107.31049755431536,3261.2617357645513,78.13219862768688,1.8840579710144993,-1.3333333333333286,17.75,4.107142857142861,9.666666666666671,-0.6086956521739131,1.9,0.7,1.1,1.3,0.55,0.35,1,0,1.0,0.22996170671652866
2019-06-16,Algeria,Mali,algeria,mali,Friendly,3,2,1646.81994459543,1600.6177322963704,46.20221229905951,3247.4376768918,100.97084130347207,2.434782608695656,3.6666666666666714,2.625,0.0,9.434782608695656,0.0,1.3,1.1,1.1,0.5,0.55,0.6,0,1,1.0,0.22996170671652866
2019-06-16,Costa Rica,Nicaragua,costa rica,nicaragua,Gold Cup,4,0,1728.8139807465243,1375.8380763941607,352.9759043523636,3104.652057140685,-88.44965562595826,-2.1328502415458956,-4.333333333333329,-2.5,-2.041666666666657,2.0909090909090935,-0.17391304347826086,1.0,1.8,1.9,1.5,0.3,0.5,0,1,4.0,0.48082902313455983
2019-06-16,Haiti,Bermuda,haiti,bermuda,Gold Cup,2,1,1590.8742606212543,1484.3812328572901,106.49302776396416,3075.2554934785444,-190.07159858466048,-4.583333333333329,-1.3333333333333286,-7.25,-5.25,-1.0,0.4782608695652174,2.7,2.4,1.6,1.6,0.55,0.55,0,1,4.0,0.48082902313455983
2019-06-16,Senegal,Nigeria,senegal,nigeria,Friendly,1,0,1781.3546961377629,1723.119220655573,58.23547548218994,3504.473916793336,-9.015253687809945,-0.21739130434782794,-6.333333333333329,2.125,-0.25,8.5,0.0,1.7,1.8,0.7,0.7,0.8,0.75,0,1,1.0,0.22996170671652866
2019-06-16,Paraguay,Qatar,paraguay,qatar,Copa América,2,2,1696.8942932889338,1748.0086332852156,-51.11433999628184,3444.902926574149,207.25066533421,4.997584541062807,6.0,3.875,4.208333333333343,2.424242424242422,0.30434782608695654,1.1,2.0,1.6,0.6,0.3,0.7,0,1,4.0,0.48082902313455983
2019-06-16,Saint Helena,Shetland,saint helena,shetland,Inter Games,1,6,1487.7266239203154,1469.687149380899,18.03947453941646,2957.4137733012144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,1.9,0.0,0.45,0,1,2.0,0.31358414552253905
2019-06-16,Alderney,Hitra,alderney,hitra,Inter Games,2,4,1110.2984442790587,1366.7563337285721,-256.45788944951346,2477.054778007631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,2.7,2.7,0.1,0.35,0,1,2.0,0.31358414552253905
2019-06-16,Ynys Môn,Western Isles,ynys mon,western isles,Inter Games,2,1,1536.9111224141056,1446.6894033733222,90.22171904078346,2983.6005257874276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.0,1.9,3.2,0.55,0.35,1,0,2.0,0.31358414552253905
2019-06-16,Jersey,Orkney,jersey,orkney,Inter Games,5,0,1728.2673144731048,1400.7182679156715,327.54904655743326,3128.9855823887765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.3,1.0,2.3,0.7,0.3,0,1,2.0,0.31358414552253905
2019-06-16,Uruguay,Ecuador,uruguay,ecuador,Copa América,4,0,1877.1566707351997,1755.86630790429,121.29036283090977,3633.0229786394893,201.94168260694437,4.869565217391312,6.5,6.5,2.25,3.0,0.0,1.7,1.4,1.2,1.0,0.5,0.55,0,1,4.0,0.48082902313455983
2019-06-17,Tunisia,Burundi,tunisia,burundi,Friendly,2,1,1720.6755613556643,1462.8709696632739,257.80459169239043,3183.5465310189384,46.27830226409105,1.1159420289855007,-5.266666666666673,7.875,-1.625,1.1159420289855007,0.8695652173913043,1.7,1.1,0.8,1.0,0.7,0.45,1,0,1.0,0.23004042028985455
2019-06-17,Jamaica,Honduras,jamaica,honduras,Gold Cup,3,2,1623.1905935221803,1651.7676708105446,-28.577077288364308,3274.958264332725,47.42023439788022,1.143478260869557,-1.3333333333333428,2.125,-0.5,2.0999999999999943,0.5652173913043479,2.2,0.5,0.9,1.9,0.65,0.3,1,0,4.0,0.48099360606060493
2019-06-17,Curaçao,El Salvador,curacao,el salvador,Gold Cup,0,1,1474.8817224487375,1605.2184334103508,-130.33671096161333,3080.1001558590883,3.4558472469936987,0.0833333333333286,-9.0,0.5,-0.5,4.583333333333329,0.34782608695652173,2.6,1.4,1.0,1.0,0.55,0.7,0,1,4.0,0.48099360606060493
2019-06-17,Japan,Chile,japan,chile,Copa América,0,4,1813.392901000093,1841.430102325631,-28.037201325538035,3654.823003325724,149.65321121764646,3.608695652173921,1.3333333333333286,6.0,1.5,-1.6666666666666714,0.0,1.2,1.4,0.5,1.4,0.75,0.55,0,1,4.0,0.48099360606060493
2019-06-17,Isle of Man,Hitra,isle of man,hitra,Inter Games,7,1,1663.540763481879,1371.2515749477332,292.28918853414575,3034.792338429612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.8,1.0,2.5,0.9,0.45,0,1,2.0,0.313691482213438
2019-06-17,Jersey,Western Isles,jersey,western isles,Inter Games,7,0,1733.4609530652779,1440.1697301742454,293.2912228910325,3173.630683239523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.1,0.9,3.2,0.7,0.35,0,1,2.0,0.313691482213438
2019-06-17,Ynys Môn,Orkney,ynys mon,orkney,Inter Games,3,1,1543.4307956131825,1395.5246293234984,147.90616628968405,2938.955424936681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.3,1.9,2.2,0.55,0.3,1,0,2.0,0.313691482213438
2019-06-17,Guernsey,Shetland,guernsey,shetland,Inter Games,2,1,1737.7081370825204,1490.4189297102998,247.28920737222052,3228.12706679282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.3,0.9,1.8,0.55,0.45,0,1,2.0,0.313691482213438
2019-06-18,Panama,Trinidad and Tobago,panama,trinidad and tobago,Gold Cup,2,0,1627.9654550990065,1543.982808225984,83.98264687302253,3171.9482633249904,337.8876103765333,8.147727272727266,10.5,6.200000000000003,7.275000000000006,11.0,0.13043478260869568,0.4,0.6,2.0,0.7,0.15,0.4,0,1,4.0,0.48115824532172596
2019-06-18,Benin,Mauritania,benin,mauritania,Friendly,3,1,1535.9799264129447,1449.6438943487187,86.33603206422595,2985.6238207616634,11.51949082331248,0.27777777777777146,5.5,-2.3333333333333357,-0.3333333333333357,-3.2222222222222285,0.13043478260869568,1.0,1.2,0.9,1.3,0.65,0.5,0,1,1.0,0.2301191608060429
2019-06-18,United States,Guyana,usa,guyana,Gold Cup,4,0,1770.451178246703,1449.1787992824648,321.2723789642382,3219.6299775291677,540.9152212685999,13.043478260869563,12.666666666666671,14.0,12.25,9.0,0.7391304347826086,1.0,1.8,1.4,1.1,0.4,0.4,1,0,4.0,0.48115824532172596
2019-06-18,Brazil,Venezuela,brazil,venezuela,Copa América,0,0,2072.9292648817354,1736.191353645686,336.7379112360495,3809.1206185274214,522.8847138929805,12.608695652173921,11.666666666666671,11.625,14.5,13.333333333333329,0.0,2.6,1.5,0.2,1.3,0.95,0.5,1,0,4.0,0.48115824532172596
2019-06-18,Western Isles,Orkney,western isles,orkney,Inter Games,1,2,1433.0332283923476,1389.9162430047263,43.1169853876213,2822.949471397074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.4,3.8,2.2,0.35,0.3,0,1,2.0,0.3137988556446039
2019-06-18,Guernsey,Saint Helena,guernsey,saint helena,Inter Games,9,0,1741.9785954266833,1466.9948435909146,274.98375183576877,3208.973439017598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.9,6.5,0.65,0.0,0,1,2.0,0.3137988556446039
2019-06-18,Isle of Man,Alderney,isle of man,alderney,Inter Games,6,1,1670.2515711749322,1105.8032030598977,564.4483681150346,2776.05477423483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.7,1.1,2.8,0.9,0.1,0,1,2.0,0.3137988556446039
2019-06-18,Ynys Môn,Jersey,ynys mon,jersey,Inter Games,1,0,1549.0391819319545,1740.5974548471756,-191.5582729152211,3289.63663677913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.8,1.5,0.7,0.65,0.8,1,0,2.0,0.3137988556446039
2019-06-18,Bolivia,Peru,bolivia,peru,Copa América,1,3,1583.7228279690485,1809.1448342540102,-225.42200628496175,3392.8676622230587,-210.95693629475454,-5.08695652173914,-10.0,-4.5,-6.25,-1.0,0.0,0.8,0.9,1.3,1.3,0.3,0.4,0,1,4.0,0.48115824532172596
2019-06-19,Colombia,Qatar,colombia,qatar,Copa América,1,0,1945.84812194547,1745.8176343783314,200.0304875671386,3691.6657563238014,365.91913023966595,8.823671497584542,9.666666666666671,7.875,8.083333333333343,5.424242424242422,0.30434782608695654,2.0,2.2,0.7,0.7,0.8,0.75,0,1,4.0,0.48132294093720596
2019-06-19,Argentina,Paraguay,argentina,paraguay,Copa América,1,1,1903.020968256324,1699.085292195818,203.935676060506,3602.106260452142,353.39794456215213,8.521739130434781,9.0,9.5,6.625,10.666666666666671,0.0,1.8,1.2,0.7,1.6,0.65,0.35,0,1,4.0,0.48132294093720596
2019-06-19,Cuba,Martinique,cuba,martinique,Gold Cup,0,3,1468.703139905915,1557.388532160074,-88.68539225415907,3026.091672065989,-150.65490607184734,-3.6328502415458956,-3.5,-5.0,-3.791666666666657,-2.9090909090909065,-0.6086956521739131,2.2,1.7,1.3,1.2,0.55,0.65,0,1,4.0,0.48132294093720596
2019-06-19,Mexico,Canada,mexico,canada,Gold Cup,3,1,1852.2956090876712,1653.7208959478637,198.5747131398075,3506.016505035535,-149.65321121764578,-3.608695652173907,1.6666666666666714,-5.625,-4.125,-8.666666666666657,0.0,2.3,2.6,1.4,0.4,0.6,0.75,0,1,4.0,0.48132294093720596
2019-06-19,Ivory Coast,Zambia,cote d'ivoire,zambia,Friendly,4,1,1687.377647608986,1567.716825970823,119.66082163816304,3255.0944735798093,379.3167989146059,9.146739130434781,6.25,11.541666666666671,9.125,4.625,0.6521739130434783,1.8,1.5,0.7,1.1,0.75,0.6,0,1,1.0,0.23019792827431593
2019-06-20,Costa Rica,Bermuda,costa rica,bermuda,Gold Cup,2,1,1734.4097479580405,1473.8401362665884,260.5696116914521,3208.2498842246287,-124.41050089177793,-3.0,-5.333333333333329,-2.5,-2.75,1.0,0.4782608695652174,1.4,2.3,1.7,1.7,0.4,0.45,0,1,4.0,0.48148769292633437
2019-06-20,Nicaragua,Haiti,nicaragua,haiti,Gold Cup,0,2,1370.2423091826445,1601.415357211956,-231.17304802931153,2971.6576663946007,154.1107533188408,3.7161835748792242,0.3333333333333286,7.25,4.541666666666657,-0.09090909090909349,0.17391304347826086,1.8,2.5,1.8,1.4,0.5,0.55,0,1,4.0,0.48148769292633437
2019-06-20,Uruguay,Japan,uruguay,japan,Copa América,2,2,1893.1968439398263,1791.1952799217233,102.00156401810295,3684.3921238615494,72.12202950248002,1.7391304347826093,3.1666666666666714,0.875,3.25,4.0,0.0,2.0,1.1,1.2,0.9,0.5,0.65,0,1,4.0,0.48148769292633437
2019-06-20,Isle of Man,Guernsey,isle of man,guernsey,Inter Games,2,3,1671.7240455956164,1750.6095333960418,-78.88548780042538,3422.333578991658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.2,1.2,0.8,0.9,0.65,0,1,2.0,0.3140137127780442
2019-06-20,Western Isles,Saint Helena,western isles,saint helena,Inter Games,2,1,1420.6750862241452,1458.3639056215561,-37.68881939741095,2879.0389918457013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,3.1,7.333333333333333,0.35,0.0,0,1,2.0,0.3140137127780442
2019-06-20,Jersey,Hitra,jersey,hitra,Inter Games,3,1,1725.6205261744158,1364.5407672546798,361.0797589197359,3090.1612934290956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.7,0.6,3.1,0.8,0.35,0,1,2.0,0.3140137127780442
2019-06-20,Orkney,Alderney,orkney,alderney,Inter Games,1,2,1402.2743851729288,1104.3307286392135,297.9436565337153,2506.605113812142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.7,2.1,2.9,0.4,0.1,0,1,2.0,0.3140137127780442
2019-06-20,Ynys Môn,Shetland,ynys mon,shetland,Inter Games,2,1,1564.0161106047144,1486.1484713661368,77.86763923857757,3050.164581970851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,1.4,2.0,0.7,0.4,1,0,2.0,0.3140137127780442
2019-06-21,El Salvador,Jamaica,el salvador,jamaica,Gold Cup,0,0,1614.8412525405756,1636.8376438540272,-21.996391313451568,3251.678896394603,-188.418802075229,-4.543478260869563,0.6666666666666714,-5.625,-3.0,-10.0,-0.8260869565217391,1.3,2.3,0.9,1.1,0.7,0.65,0,1,4.0,0.4816525013084073
2019-06-21,Honduras,Curaçao,honduras,curacao,Gold Cup,0,1,1638.1206204786977,1465.2589033185127,172.86171716018498,3103.3795237972104,137.54272043035508,3.316666666666677,9.666666666666671,3.0,4.0,3.316666666666677,-0.08695652173913043,0.7,2.6,2.2,0.9,0.25,0.55,0,1,4.0,0.4816525013084073
2019-06-21,Ecuador,Chile,ecuador,chile,Copa América,1,2,1739.8261346996633,1863.6277234040006,-123.80158870433729,3603.453858103664,19.833558113182107,0.4782608695652186,-2.0,0.375,2.5,-0.6666666666666714,0.0,1.2,1.7,1.4,1.4,0.45,0.55,0,1,4.0,0.4816525013084073
2019-06-21,Egypt,Zimbabwe,egypt,zimbabwe,African Cup of Nations,1,0,1689.7490577236774,1570.229593142677,119.51946458100042,3259.9786508663547,288.31639889205735,6.952380952380963,7.5,26.14285714285714,2.25,6.952380952380963,-0.2173913043478261,2.2,1.1,1.1,0.7,0.65,0.6,1,0,2.0,0.31412119650548304
2019-06-21,Ynys Môn,Guernsey,ynys mon,guernsey,Inter Games,2,1,1570.8666858867668,1759.1540269819068,-188.28734109513994,3330.0207128686734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.4,1.3,0.9,0.7,0.7,1,0,2.0,0.31412119650548304
2019-06-21,Shetland,Isle of Man,shetland,isle of man,Inter Games,0,5,1479.2978960840844,1663.1795520097514,-183.88165592566702,3142.477448093836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.2,2.1,1.4,0.3,0.8,0,1,2.0,0.31412119650548304
2019-06-22,DR Congo,Uganda,congo dr,uganda,African Cup of Nations,0,2,1616.1825931969902,1566.3298942514118,49.85269894557837,3182.5124874484018,346.700898965493,8.360248447204967,14.0,7.625,7.275000000000006,2.142857142857139,0.6956521739130435,1.0,0.8,1.0,0.4,0.5,0.65,0,1,2.0,0.31422871702351796
2019-06-22,Nigeria,Burundi,nigeria,burundi,African Cup of Nations,1,0,1715.6137868151075,1460.381458854626,255.23232796048137,3175.995245669734,376.2365872379371,9.072463768115938,12.666666666666657,12.75,4.75,-1.1666666666666714,0.8695652173913043,1.7,1.2,0.6,1.2,0.75,0.4,0,1,2.0,0.31422871702351796
2019-06-22,Guinea,Madagascar,guinea,madagascar,African Cup of Nations,2,2,1571.5126780408737,1425.753568796081,145.75910924479263,2997.2662468369545,87.74846922801703,2.1159420289855007,6.833333333333329,1.9166666666666714,-0.3571428571428612,-5.666666666666671,0.7391304347826086,0.8,0.9,1.5,1.6,0.35,0.3,0,1,2.0,0.31422871702351796
2019-06-22,Bolivia,Venezuela,bolivia,venezuela,Copa América,1,3,1576.6511622352057,1748.4171646347443,-171.7660023995386,3325.06832686995,-194.72947965669618,-4.695652173913047,-10.0,-4.875,-3.625,-1.6666666666666714,0.0,0.7,1.3,1.4,0.9,0.25,0.55,0,1,4.0,0.4818173661027275
2019-06-22,Guyana,Panama,guyana,panama,Gold Cup,2,4,1444.3398533320708,1640.5370770027778,-196.197223670707,3084.8769303348486,-177.19071339131983,-4.272727272727266,-5.0,-3.25,-2.9000000000000057,-7.0,-0.2173913043478261,1.6,0.6,1.2,1.8,0.4,0.25,0,1,4.0,0.4818173661027275
2019-06-22,United States,Trinidad and Tobago,usa,trinidad and tobago,Gold Cup,6,0,1775.290124197097,1531.4111863222126,243.8789378748843,3306.7013105193096,701.6121182538134,16.918478260869563,18.16666666666667,16.950000000000003,16.625,13.0,0.6521739130434783,1.2,0.4,1.0,0.7,0.5,0.35,1,0,4.0,0.4818173661027275
2019-06-22,Brazil,Peru,brazil,peru,Copa América,5,0,2060.703453892677,1816.216499987853,244.48695390482385,3876.9199538805296,506.6572572549221,12.217391304347828,11.666666666666671,12.0,11.875,14.0,0.0,2.1,1.1,0.2,1.2,0.9,0.5,1,0,4.0,0.4818173661027275
2019-06-23,Martinique,Mexico,martinique,mexico,Gold Cup,2,3,1572.9873798418078,1860.263422045144,-287.27604220333615,3433.2508018869516,-35.96084526581967,-0.8671497584541044,-6.666666666666671,3.625,-0.2083333333333428,4.242424242424235,-0.30434782608695654,1.8,2.6,1.2,1.4,0.65,0.7,0,1,4.0,0.4819822873286044
2019-06-23,Canada,Cuba,canada,cuba,Gold Cup,7,0,1645.753082990391,1453.104292224181,192.6487907662099,3098.857375214572,336.2689625553128,8.108695652173907,8.5,7.0,8.125,7.333333333333329,0.9130434782608696,2.7,2.2,0.7,1.3,0.7,0.55,0,1,4.0,0.4819822873286044
2019-06-23,Qatar,Argentina,qatar,argentina,Copa América,0,2,1738.6110031654664,1895.1052307994287,-156.49422763396228,3633.716233964895,-560.6486098963621,-13.519323671497588,-15.0,-13.375,-10.833333333333343,-13.090909090909093,-0.30434782608695654,2.1,1.6,0.6,0.8,0.75,0.6,0,1,4.0,0.4819822873286044
2019-06-23,Senegal,Tanzania,senegal,tanzania,African Cup of Nations,2,0,1788.8601299782283,1454.5668840477013,334.29324593052706,3243.4270140259296,463.98505646595504,11.188405797101453,3.0,10.875,16.5,9.666666666666671,0.8695652173913043,1.6,0.9,0.7,1.1,0.8,0.4,0,1,2.0,0.31433627434474204
2019-06-23,Morocco,Namibia,morocco,namibia,African Cup of Nations,1,0,1698.775753487293,1471.3393147819431,227.43643870534993,3170.115068269236,477.80844545393006,11.521739130434781,11.166666666666671,10.875,11.25,4.0,0.9565217391304348,1.3,1.2,0.9,1.4,0.55,0.5,0,1,2.0,0.31433627434474204
2019-06-23,Algeria,Kenya,algeria,kenya,African Cup of Nations,2,0,1654.6301239697323,1520.152156683042,134.47796728669027,3174.7822806527743,470.0553272824138,11.334782608695662,12.666666666666671,15.25,5.924999999999997,11.334782608695662,0.5652173913043479,1.4,1.1,1.0,0.7,0.65,0.6,0,1,2.0,0.31433627434474204
2019-06-23,Colombia,Paraguay,colombia,paraguay,Copa América,1,0,1953.054753158335,1707.0010296527134,246.05372350562152,3660.0557828110486,158.66846490545595,3.826086956521735,3.6666666666666714,4.0,3.875,3.0,0.0,2.0,1.1,0.6,1.6,0.85,0.3,0,1,4.0,0.4819822873286044
2019-06-24,Ecuador,Japan,ecuador,japan,Copa América,1,1,1729.955789288614,1795.4767340096537,-65.52094472103977,3525.4325232982674,-129.81965310446435,-3.1304347826087024,-3.3333333333333286,-5.625,1.0,1.0,0.0,1.1,1.1,1.6,1.0,0.35,0.6,0,1,4.0,0.4821472650053539
2019-06-24,Bermuda,Nicaragua,bermuda,nicaragua,Gold Cup,2,0,1468.3671882584129,1363.3527858508319,105.01440240758097,2831.7199741092445,35.96084526581967,0.8671497584541044,1.0,0.0,0.7083333333333428,1.0909090909090935,-0.6521739130434783,2.2,1.5,1.6,1.9,0.45,0.4,0,1,4.0,0.4821472650053539
2019-06-24,Chile,Uruguay,chile,uruguay,Copa América,0,1,1873.49806881505,1888.915389851896,-15.417321036846033,3762.413458666946,-221.77524072012648,-5.34782608695653,-4.5,-6.875,-4.75,-2.3333333333333286,0.0,1.7,1.9,1.3,1.4,0.6,0.45,0,1,4.0,0.4821472650053539
2019-06-24,Haiti,Costa Rica,haiti,costa rica,Gold Cup,2,1,1608.3048805437686,1739.882695966216,-131.57781542244743,3348.187576509985,-65.66109769288255,-1.5833333333333286,4.0,-4.75,-2.5,-2.0,0.0,2.4,1.6,1.1,1.5,0.6,0.5,0,1,4.0,0.4821472650053539
2019-06-24,Tunisia,Angola,tunisia,angola,African Cup of Nations,1,1,1723.165072164312,1488.7238686378837,234.44120352642835,3211.888940802196,11.719829794152929,0.28260869565217206,-7.43333333333333,2.75,-4.625,-1.217391304347828,0.04347826086956519,1.7,1.4,0.8,0.7,0.7,0.7,0,1,2.0,0.31444386848175254
2019-06-24,Ivory Coast,South Africa,cote d'ivoire,south africa,African Cup of Nations,1,0,1695.7194090455291,1617.7613850541998,77.95802399132936,3313.480794099729,465.9598263213795,11.23602484472049,10.0,12.474999999999994,10.958333333333329,6.714285714285708,0.3913043478260869,2.0,1.3,0.6,0.6,0.8,0.6,0,1,2.0,0.31444386848175254
2019-06-24,Mali,Mauritania,mali,mauritania,African Cup of Nations,4,1,1592.807552922068,1442.1640270937628,150.6435258283052,3034.971580015831,352.49641919337114,8.5,7.5,10.375,9.125,-2.0,0.7391304347826086,1.3,1.3,0.8,1.4,0.55,0.5,0,1,2.0,0.31444386848175254
2019-06-25,Cameroon,Guinea-Bissau,cameroon,guinea-bissau,African Cup of Nations,2,0,1672.9036602382705,1412.1735170224702,260.73014321580035,3085.0771772607404,294.88075244309425,7.110671936758891,5.0,7.25,5.049999999999997,2.8787878787878753,0.04347826086956519,1.1,0.8,0.8,1.2,0.55,0.4,0,1,2.0,0.3145514994471512
2019-06-25,Ghana,Benin,ghana,benin,African Cup of Nations,2,2,1700.8771260739982,1543.4597936679006,157.41733240609756,3244.336919741899,398.674551972043,9.613526570048322,1.8333333333333286,14.833333333333336,11.083333333333336,1.8888888888889,0.6086956521739131,1.4,1.1,0.5,0.9,0.7,0.65,0,1,2.0,0.3145514994471512
2019-06-25,Jamaica,Curaçao,jamaica,curacao,Gold Cup,1,1,1635.8892500957866,1487.1615606863256,148.72768940946094,3123.0508107821124,184.9629548282353,4.460144927536234,8.333333333333329,5.125,3.5,5.416666666666671,0.4782608695652174,1.8,2.7,1.0,0.7,0.6,0.65,0,1,4.0,0.48231229915229845
2019-06-25,Honduras,El Salvador,honduras,el salvador,Gold Cup,4,0,1616.2179631108847,1615.7896462988163,0.4283168120684877,3232.007609409701,140.99856767734877,3.4000000000000057,0.6666666666666714,3.5,3.5,7.900000000000006,0.2608695652173913,0.6,1.3,2.0,0.4,0.25,0.75,0,1,4.0,0.48231229915229845
2019-06-25,Raetia,Franconia,raetia,franconia,Friendly,3,4,1367.5696125692155,1481.0062341884855,-113.43662161927,2848.5758467577007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.0,4.3,4.0,0.2,0.5,1,0,1.0,0.23067109959457754
2019-06-26,Trinidad and Tobago,Guyana,trinidad and tobago,guyana,Gold Cup,1,1,1522.7631971873618,1436.2890639923312,86.47413319503062,2959.0522611796932,-160.69689698521347,-3.875,-5.5,-2.950000000000003,-4.375,-4.0,0.08695652173913043,0.3,1.8,1.2,1.6,0.3,0.35,0,1,4.0,0.4824773897887674
2019-06-26,Nigeria,Guinea,nigeria,guinea,African Cup of Nations,1,0,1719.7290817273674,1567.1508140086535,152.57826771871396,3286.879895736021,288.4881180099201,6.956521739130437,9.5,3.5,9.607142857142861,4.5,0.0,1.5,0.9,0.6,1.3,0.75,0.4,0,1,2.0,0.31465916725354404
2019-06-26,United States,Panama,usa,panama,Gold Cup,1,0,1783.9381133319478,1648.5878663425174,135.3502469894304,3432.525979674465,363.7245078772801,8.770750988142296,7.666666666666671,10.75,9.349999999999994,2.0,0.5217391304347826,1.7,1.0,0.9,1.7,0.55,0.35,1,0,4.0,0.4824773897887674
2019-06-26,Uganda,Zimbabwe,uganda,zimbabwe,African Cup of Nations,1,1,1580.1368359600935,1564.4562203888745,15.68061557121905,3144.5930563489683,-35.54585739765048,-0.857142857142847,-1.0,-0.8571428571428612,-2.4000000000000057,-0.857142857142847,-0.30434782608695654,1.0,1.0,0.4,0.7,0.7,0.55,0,1,2.0,0.31465916725354404
2019-06-26,Egypt,DR Congo,egypt,congo dr,African Cup of Nations,2,0,1695.52243047748,1602.3756514883084,93.14677898917148,3297.898081965788,-22.838642675785195,-0.5507246376811565,-5.5,19.375,-2.625,5.666666666666671,-0.6086956521739131,2.2,0.7,0.8,1.1,0.75,0.4,1,0,2.0,0.31465916725354404
2019-06-27,Madagascar,Burundi,madagascar,burundi,African Cup of Nations,1,0,1430.1154328283012,1456.2661639423661,-26.15073111406491,2886.3815967706673,0.0,0.0,-3.6666666666666714,7.333333333333329,-4.5,0.0,0.13043478260869565,1.1,1.2,1.7,1.2,0.35,0.4,0,1,2.0,0.3147668719135412
2019-06-27,Senegal,Algeria,senegal,algeria,African Cup of Nations,0,1,1791.9387802205988,1662.257745418631,129.68103480196783,3454.1965256392295,45.076268439049954,1.0869565217391255,-1.6666666666666714,0.875,2.375,-0.4347826086956559,0.0,1.6,1.6,0.6,0.7,0.8,0.75,0,1,2.0,0.3147668719135412
2019-06-27,Kenya,Tanzania,kenya,tanzania,African Cup of Nations,3,2,1512.5245352341433,1451.4882338053308,61.03630142881252,2964.012769039474,-51.14653925550874,-1.2333333333333343,-8.0,-5.25,8.200000000000003,-1.2333333333333343,0.30434782608695654,1.1,0.9,0.6,1.2,0.6,0.4,0,1,2.0,0.3147668719135412
2019-06-27,Brazil,Paraguay,brazil,paraguay,Copa América,0,0,2068.642656095286,1701.144228247882,367.49842784740395,3769.786884343168,405.68641595145004,9.782608695652172,8.166666666666671,9.5,10.25,13.666666666666671,0.0,2.4,1.1,0.2,1.6,0.9,0.3,1,0,4.0,0.4826425369340965
2019-06-28,Morocco,Ivory Coast,morocco,cote d'ivoire,African Cup of Nations,1,0,1703.4533016314135,1704.29181998219,-0.8385183507764395,3407.7451216136033,41.470166963925976,1.0,2.1666666666666714,0.0,0.125,-2.0,0.0,1.2,1.9,0.7,0.5,0.6,0.8,0,1,2.0,0.31487461343975753
2019-06-28,South Africa,Namibia,south africa,namibia,African Cup of Nations,1,0,1609.188974117539,1466.6617666378227,142.52720747971625,3075.8507407553616,-29.621547831375437,-0.7142857142857082,-1.0,-1.5999999999999943,0.1666666666666714,-0.7142857142857082,0.5652173913043479,1.3,1.1,0.7,1.1,0.55,0.5,0,1,2.0,0.31487461343975753
2019-06-28,Tunisia,Mali,tunisia,mali,African Cup of Nations,1,1,1716.6958317079468,1601.8303045961652,114.8655271117816,3318.526136304112,-174.89592154351408,-4.217391304347828,-9.600000000000001,-3.5,-3.75,2.782608695652172,0.0,1.6,1.7,0.9,0.9,0.65,0.6,0,1,2.0,0.31487461343975753
2019-06-28,Colombia,Chile,colombia,chile,Copa América,0,0,1958.9115545631664,1859.1632515220024,99.74830304116404,3818.074806085169,182.10812449376226,4.391304347826093,6.0,4.125,4.125,0.6666666666666572,0.0,1.9,1.7,0.5,1.4,0.85,0.55,0,1,4.0,0.48280774060762816
